#time	xcom	ycom	zcom	vxcom	vycom	vzcom
6328.57	62.9	102.0	98.0	-52.7	-132.0	-113.0
6342.86	62.1	101.0	96.0	-56.7	-128.0	-120.0
6357.14	61.1	98.6	94.3	-60.7	-126.0	-126.0
6371.43	60.1	96.8	92.4	-64.7	-121.0	-135.0
6385.71	59.2	95.0	90.6	-66.2	-118.0	-140.0
6400.0	58.1	93.3	88.4	-68.5	-113.0	-145.0
6414.29	57.5	92.0	86.3	-70.8	-108.0	-152.0
6428.57	56.1	90.2	84.3	-74.0	-103.0	-158.0
6442.86	55.2	88.9	81.9	-76.4	-99.0	-166.0
6457.14	54.0	87.5	79.4	-78.9	-92.4	-170.0
6471.43	52.9	86.3	76.9	-82.0	-85.1	-177.0
6485.71	51.4	84.9	74.2	-83.1	-77.7	-184.0
6500.0	50.5	84.0	71.6	-86.1	-72.1	-192.0
6514.29	48.8	83.0	68.5	-91.6	-63.2	-198.0
6528.57	47.5	82.2	65.8	-93.8	-55.6	-205.0
6542.86	46.0	81.5	62.5	-95.3	-46.5	-211.0
6557.14	44.7	80.8	59.5	-98.5	-36.6	-218.0
6571.43	43.0	80.5	56.0	-99.1	-26.5	-223.0
6585.71	42.4	80.1	53.8	-99.3	-15.8	-227.0
6600.0	40.3	80.1	49.5	-101.0	-6.16	-234.0
6614.29	38.5	79.9	46.1	-104.0	7.37	-239.0
6628.57	36.7	80.0	42.0	-107.0	20.0	-246.0
6642.86	35.2	80.5	38.4	-106.0	34.1	-251.0
6657.14	33.7	81.0	34.9	-108.0	50.1	-252.0
6671.43	32.2	81.8	31.4	-104.0	64.8	-254.0
6685.71	30.5	82.9	27.5	-105.0	80.6	-256.0
6700.0	28.8	84.2	23.7	-103.0	97.5	-255.0
6714.29	27.3	85.7	20.1	-99.1	115.0	-252.0
6728.57	25.9	87.5	16.3	-95.9	130.0	-249.0
6742.86	24.5	89.5	12.8	-92.2	145.0	-245.0
6757.14	23.3	91.7	9.46	-87.0	159.0	-236.0
6771.43	22.0	94.1	6.09	-80.1	172.0	-227.0
6785.71	20.9	96.6	2.97	-75.9	185.0	-216.0
6800.0	20.0	99.3	0.015	-67.8	194.0	-205.0
6814.29	18.9	102.0	-2.9	-61.7	204.0	-190.0
6828.57	18.1	105.0	-5.58	-55.7	211.0	-179.0
6842.86	17.4	108.0	-8.0	-46.9	218.0	-164.0
6857.14	16.6	112.0	-10.3	-39.5	221.0	-150.0
6871.43	16.1	115.0	-12.4	-32.4	224.0	-138.0
6885.71	15.8	118.0	-14.3	-25.1	228.0	-127.0
6900.0	15.3	121.0	-16.0	-19.5	229.0	-111.0
6914.29	15.1	124.0	-17.5	-14.7	228.0	-102.0
6928.57	14.9	128.0	-19.0	-8.72	228.0	-89.3
6942.86	14.8	131.0	-20.1	-2.37	226.0	-77.7
6957.14	14.7	134.0	-21.2	1.24	223.0	-66.7
6971.43	14.9	137.0	-22.0	7.8	219.0	-57.5
6985.71	15.1	141.0	-22.8	13.0	217.0	-47.3
7000.0	15.3	144.0	-23.4	19.0	213.0	-37.0
7014.29	15.6	147.0	-23.9	24.2	209.0	-27.8
7028.57	15.9	150.0	-24.1	26.4	206.0	-21.6
7042.86	16.3	152.0	-24.4	29.9	201.0	-12.6
7057.14	16.8	155.0	-24.5	34.9	197.0	-3.55
7071.43	17.3	158.0	-24.7	38.6	194.0	4.32
7085.71	18.1	161.0	-24.3	41.1	188.0	8.97
7100.0	18.4	163.0	-24.4	44.6	185.0	15.4
7114.29	19.1	166.0	-24.0	48.6	179.0	22.2
7128.57	19.7	168.0	-23.7	51.0	175.0	29.7
7142.86	20.8	172.0	-23.3	54.4	171.0	36.2
7157.14	21.5	173.0	-22.5	55.7	163.0	41.4
7171.43	22.4	176.0	-21.9	60.3	158.0	47.1
7185.71	23.1	178.0	-21.3	61.2	153.0	50.7
7200.0	24.2	180.0	-20.4	61.7	148.0	57.0
7214.29	24.9	183.0	-19.9	65.5	145.0	61.9
7228.57	25.9	184.0	-18.6	67.2	139.0	68.6
7242.86	27.0	187.0	-17.8	68.8	134.0	75.0
7257.14	27.8	188.0	-16.6	71.8	127.0	75.6
7271.43	28.9	190.0	-15.6	72.0	122.0	80.1
7285.71	30.1	192.0	-14.5	76.8	120.0	85.6
7300.0	31.2	193.0	-13.0	79.5	111.0	88.4
7314.29	32.2	194.0	-11.8	80.4	106.0	92.1
7328.57	33.3	196.0	-10.7	81.0	101.0	94.6
7342.86	34.5	197.0	-9.21	82.9	94.2	98.8
7357.14	35.7	199.0	-7.69	84.7	89.1	103.0
7371.43	37.2	201.0	-6.33	86.8	85.1	107.0
7385.71	38.5	202.0	-4.66	87.7	78.9	110.0
7400.0	39.7	203.0	-3.05	89.7	73.6	112.0
7414.29	41.2	204.0	-1.36	90.0	69.5	118.0
7428.57	42.5	205.0	0.384	93.3	64.1	121.0
7442.86	43.8	206.0	2.13	94.8	58.3	124.0
7457.14	45.1	207.0	3.83	94.0	52.9	126.0
7471.43	46.5	208.0	5.65	95.8	46.7	130.0
7485.71	47.9	208.0	7.59	98.5	39.4	131.0
7500.0	49.3	209.0	9.49	99.3	32.8	134.0
7514.29	50.8	209.0	11.4	99.8	29.0	136.0
7528.57	52.1	210.0	13.3	101.0	20.8	136.0
7542.86	53.6	210.0	15.3	102.0	15.5	141.0
7557.14	55.0	210.0	17.3	101.0	9.83	142.0
7571.43	56.6	210.0	19.5	103.0	3.07	145.0
7585.71	58.0	210.0	21.5	103.0	-3.78	145.0
7600.0	59.5	210.0	23.6	102.0	-9.9	148.0
7614.29	61.1	210.0	25.9	105.0	-15.8	150.0
7628.57	62.6	210.0	28.0	103.0	-22.4	152.0
7642.86	64.0	209.0	30.0	103.0	-29.1	153.0
7657.14	65.5	209.0	32.4	105.0	-36.0	156.0
7671.43	67.0	208.0	34.6	106.0	-43.1	157.0
7685.71	68.4	208.0	36.8	104.0	-49.0	159.0
7700.0	70.0	207.0	39.2	103.0	-57.9	159.0
7714.29	71.5	206.0	41.5	103.0	-64.4	161.0
7728.57	73.0	205.0	43.7	103.0	-71.3	161.0
7742.86	74.3	204.0	46.0	103.0	-76.4	162.0
7757.14	75.9	203.0	48.3	105.0	-84.1	163.0
7771.43	77.4	202.0	50.7	105.0	-92.6	165.0
7785.71	78.9	200.0	53.1	105.0	-101.0	163.0
7800.0	80.5	199.0	55.4	105.0	-108.0	161.0
7814.29	79.7	193.0	54.1	97.7	-106.0	147.0
7828.57	83.3	195.0	60.0	104.0	-123.0	163.0
7842.86	84.9	194.0	62.4	103.0	-132.0	163.0
7857.14	84.2	189.0	61.0	96.9	-129.0	148.0
7871.43	87.9	190.0	67.0	101.0	-150.0	160.0
7885.71	87.1	184.0	65.4	97.2	-146.0	148.0
7900.0	88.3	182.0	67.1	95.7	-153.0	146.0
7914.29	89.7	179.0	69.6	93.7	-160.0	145.0
7928.57	91.5	177.0	71.9	91.6	-170.0	144.0
7942.86	92.9	175.0	74.4	91.8	-180.0	142.0
7957.14	93.7	172.0	75.8	90.5	-184.0	139.0
7971.43	95.4	169.0	78.4	88.5	-195.0	136.0
7985.71	96.8	166.0	80.5	88.0	-203.0	136.0
8000.0	97.8	164.0	82.0	85.9	-210.0	132.0
8014.29	98.9	160.0	83.6	82.3	-220.0	127.0
8028.57	100.0	156.0	86.0	79.0	-231.0	124.0
8042.86	102.0	153.0	88.4	75.8	-243.0	120.0
8057.14	103.0	148.0	90.2	72.7	-253.0	114.0
8071.43	104.0	146.0	91.4	70.8	-259.0	108.0
8085.71	107.0	143.0	97.9	67.1	-292.0	108.0
8100.0	108.0	138.0	99.4	62.6	-302.0	99.8
8114.29	109.0	134.0	101.0	55.6	-310.0	90.6
8128.57	110.0	129.0	102.0	52.3	-319.0	79.6
8142.86	110.0	125.0	103.0	45.6	-328.0	68.0
8157.14	111.0	120.0	104.0	39.9	-333.0	55.2
8171.43	111.0	115.0	104.0	32.9	-342.0	41.2
8185.71	112.0	110.0	105.0	25.9	-345.0	24.9
8200.0	112.0	105.0	105.0	17.9	-348.0	11.6
8214.29	112.0	100.0	105.0	10.3	-352.0	-4.93
8228.57	112.0	95.3	105.0	1.44	-351.0	-21.0
8242.86	112.0	90.3	105.0	-7.36	-349.0	-39.0
8257.14	112.0	85.4	104.0	-15.6	-344.0	-56.0
8271.43	112.0	80.5	103.0	-26.0	-337.0	-71.5
8285.71	111.0	75.7	102.0	-35.4	-327.0	-88.1
8300.0	111.0	71.0	101.0	-43.7	-317.0	-103.0
8314.29	110.0	66.5	99.0	-51.9	-305.0	-118.0
8328.57	110.0	62.3	97.3	-59.1	-292.0	-129.0
8342.86	109.0	58.2	95.3	-66.4	-278.0	-141.0
8357.14	108.0	54.3	93.2	-72.1	-263.0	-149.0
8371.43	107.0	50.7	91.0	-76.0	-248.0	-157.0
8385.71	105.0	47.3	88.7	-80.1	-233.0	-163.0
8400.0	104.0	44.1	86.3	-82.7	-216.0	-168.0
8414.29	103.0	41.1	83.9	-80.7	-200.0	-172.0
8428.57	102.0	38.3	81.3	-83.7	-187.0	-177.0
8442.86	101.0	35.8	78.8	-85.0	-171.0	-181.0
8457.14	99.3	33.5	76.1	-85.6	-154.0	-179.0
8471.43	98.0	31.2	73.4	-84.7	-140.0	-181.0
8485.71	96.8	29.5	70.7	-85.3	-126.0	-182.0
8500.0	95.6	27.6	68.3	-85.6	-114.0	-179.0
8514.29	94.3	26.2	65.4	-84.9	-98.8	-177.0
8528.57	93.1	24.9	63.0	-84.2	-85.8	-176.0
8542.86	91.9	23.5	60.5	-84.7	-72.8	-175.0
8557.14	90.7	22.7	57.8	-82.7	-60.6	-172.0
8571.43	89.5	21.9	55.4	-79.0	-49.7	-169.0
8585.71	88.3	21.1	52.9	-76.7	-41.6	-165.0
8600.0	87.3	20.4	50.8	-76.5	-32.4	-166.0
8614.29	86.2	20.3	48.3	-73.8	-20.2	-157.0
8628.57	85.1	20.0	46.0	-72.6	-11.0	-152.0
8642.86	84.2	19.7	43.9	-74.1	-4.42	-153.0
8657.14	83.0	20.2	41.8	-68.4	7.84	-142.0
8671.43	82.0	20.3	39.7	-64.9	15.2	-137.0
8685.71	81.1	20.3	37.8	-62.9	24.8	-132.0
8700.0	80.2	20.9	35.7	-58.6	30.0	-128.0
8714.29	79.4	21.0	34.0	-55.9	38.1	-123.0
8728.57	78.6	21.8	32.4	-52.6	46.8	-117.0
8742.86	77.9	22.7	30.6	-49.0	52.4	-109.0
8757.14	77.1	23.1	29.1	-46.0	58.3	-104.0
8771.43	76.5	24.2	27.7	-41.6	64.1	-99.5
8785.71	75.9	25.0	26.2	-39.6	70.8	-93.8
8800.0	75.3	26.0	24.8	-34.0	76.2	-88.9
8814.29	74.8	26.9	23.4	-32.3	80.3	-85.6
8828.57	74.4	28.3	22.4	-27.6	86.6	-77.0
8842.86	74.1	29.6	21.4	-24.5	90.7	-70.3
8857.14	73.8	30.8	20.5	-22.3	95.2	-63.3
8871.43	73.4	32.0	19.3	-19.4	99.0	-57.7
8885.71	73.0	33.6	18.6	-13.2	104.0	-50.9
8900.0	73.0	35.1	17.9	-10.2	109.0	-44.2
8914.29	72.8	36.7	17.4	-5.64	112.0	-38.1
8928.57	72.8	38.3	16.9	-1.07	116.0	-29.7
8942.86	72.7	40.0	16.4	2.26	120.0	-25.4
8957.14	72.8	41.7	16.1	4.39	123.0	-17.1
8971.43	72.9	43.5	15.9	7.86	126.0	-10.1
8985.71	73.0	45.3	15.8	11.1	128.0	-3.43
9000.0	73.2	47.2	15.8	16.7	132.0	3.67
9014.29	73.4	49.0	15.9	22.1	134.0	11.7
9028.57	73.8	50.9	16.1	24.4	136.0	16.9
9042.86	74.2	52.9	16.4	28.2	138.0	25.5
9057.14	74.7	54.9	16.8	32.7	139.0	33.4
9071.43	75.2	56.9	17.4	37.6	141.0	41.0
9085.71	75.7	58.9	18.0	41.4	144.0	46.9
9100.0	76.4	61.0	18.7	47.3	145.0	59.1
9114.29	77.1	63.0	19.6	52.3	145.0	67.2
9128.57	77.8	65.0	20.7	56.7	145.0	75.4
9142.86	78.6	67.2	21.7	61.2	144.0	83.8
9157.14	79.6	69.2	23.0	65.7	144.0	91.3
9171.43	80.6	71.3	24.4	70.3	144.0	101.0
9185.71	81.6	73.4	26.0	75.2	145.0	110.0
9200.0	82.7	75.3	27.6	79.8	142.0	119.0
9214.29	83.9	77.4	29.3	85.4	141.0	128.0
9228.57	90.9	77.5	39.4	83.8	110.0	121.0
9242.86	86.6	81.3	33.4	99.3	137.0	147.0
9257.14	88.1	83.2	35.6	102.0	135.0	155.0
9271.43	89.7	85.1	38.0	109.0	132.0	165.0
9285.71	96.7	84.4	47.9	103.0	98.8	152.0
9300.0	93.0	88.7	43.0	122.0	123.0	186.0
9314.29	99.8	86.9	52.5	113.0	90.8	168.0
9328.57	101.0	88.5	54.8	119.0	85.4	178.0
9342.86	103.0	89.4	57.6	125.0	80.2	189.0
9357.14	105.0	90.8	60.4	129.0	72.9	195.0
9371.43	107.0	92.1	63.7	135.0	66.1	206.0
9385.71	109.0	93.2	66.6	140.0	57.0	212.0
9400.0	111.0	93.6	70.2	145.0	47.0	220.0
9414.29	113.0	94.8	72.8	152.0	37.1	231.0
9428.57	115.0	95.3	76.1	154.0	23.8	239.0
9442.86	118.0	95.5	79.7	160.0	11.9	244.0
9457.14	120.0	95.6	83.4	166.0	-3.58	250.0
9471.43	123.0	95.5	87.3	171.0	-18.5	256.0
9485.71	125.0	95.1	90.9	174.0	-35.4	260.0
9500.0	128.0	94.6	94.3	176.0	-54.8	260.0
9514.29	131.0	93.3	98.7	177.0	-74.9	258.0
9528.57	133.0	92.6	102.0	181.0	-93.5	257.0
9542.86	136.0	91.4	106.0	182.0	-113.0	255.0
9557.14	139.0	94.0	112.0	210.0	-151.0	297.0
9571.43	140.0	87.3	112.0	172.0	-150.0	239.0
9585.71	143.0	84.6	116.0	168.0	-167.0	227.0
9600.0	146.0	82.6	120.0	162.0	-183.0	215.0
9614.29	147.0	79.7	122.0	155.0	-193.0	200.0
9628.57	150.0	77.0	125.0	148.0	-201.0	186.0
9642.86	155.0	76.2	134.0	165.0	-246.0	205.0
9657.14	154.0	71.3	130.0	131.0	-212.0	157.0
9671.43	156.0	68.2	132.0	124.0	-218.0	144.0
9685.71	157.0	64.8	134.0	117.0	-220.0	130.0
9700.0	159.0	61.3	136.0	106.0	-220.0	115.0
9714.29	160.0	58.7	137.0	100.0	-218.0	104.0
9728.57	162.0	54.9	139.0	89.5	-216.0	90.1
9742.86	163.0	52.6	140.0	83.6	-213.0	80.4
9757.14	164.0	49.7	141.0	77.2	-210.0	68.5
9771.43	165.0	46.1	141.0	68.9	-205.0	57.5
9785.71	166.0	43.4	142.0	64.8	-202.0	49.7
9800.0	173.0	36.5	153.0	67.8	-236.0	49.7
9814.29	168.0	37.4	143.0	52.2	-191.0	31.8
9828.57	175.0	29.9	154.0	55.1	-225.0	29.1
9842.86	169.0	31.9	144.0	40.8	-180.0	16.7
9857.14	169.0	29.8	144.0	38.7	-174.0	10.7
9871.43	177.0	20.7	155.0	37.1	-205.0	3.51
9885.71	170.0	25.3	144.0	28.0	-163.0	-2.42
9900.0	170.0	23.6	143.0	22.6	-156.0	-9.75
9914.29	179.0	12.3	154.0	19.4	-185.0	-19.3
9928.57	172.0	17.9	144.0	14.0	-148.0	-20.3
9942.86	179.0	7.3	154.0	9.73	-171.0	-35.9
9957.14	171.0	14.7	143.0	6.68	-133.0	-30.8
9971.43	179.0	2.58	152.0	0.822	-156.0	-46.2
9985.71	172.0	11.1	142.0	-0.888	-120.0	-39.9
10000.0	179.0	-1.64	151.0	-9.21	-142.0	-57.9
